n:984 mse_avg:4.52 mse_y:6.35 mse_u:0.81 mse_v:0.90 psnr_avg:41.58 psnr_y:40.10 psnr_u:49.04 psnr_v:48.60 
n:985 mse_avg:4.51 mse_y:6.34 mse_u:0.81 mse_v:0.90 psnr_avg:41.59 psnr_y:40.11 psnr_u:49.03 psnr_v:48.60 
n:986 mse_avg:4.52 mse_y:6.35 mse_u:0.81 mse_v:0.89 psnr_avg:41.58 psnr_y:40.10 psnr_u:49.06 psnr_v:48.63 
n:987 mse_avg:4.52 mse_y:6.35 mse_u:0.80 mse_v:0.89 psnr_avg:41.58 psnr_y:40.10 psnr_u:49.09 psnr_v:48.64 
n:988 mse_avg:4.52 mse_y:6.36 mse_u:0.80 mse_v:0.89 psnr_avg:41.58 psnr_y:40.10 psnr_u:49.08 psnr_v:48.64 
n:989 mse_avg:4.53 mse_y:6.38 mse_u:0.81 mse_v:0.89 psnr_avg:41.57 psnr_y:40.09 psnr_u:49.07 psnr_v:48.64 
n:990 mse_avg:4.53 mse_y:6.38 mse_u:0.81 mse_v:0.89 psnr_avg:41.57 psnr_y:40.09 psnr_u:49.07 psnr_v:48.63 
n:991 mse_avg:4.55 mse_y:6.40 mse_u:0.81 mse_v:0.89 psnr_avg:41.55 psnr_y:40.07 psnr_u:49.07 psnr_v:48.63 
n:992 mse_avg:4.54 mse_y:6.38 mse_u:0.80 mse_v:0.89 psnr_avg:41.56 psnr_y:40.08 psnr_u:49.08 psnr_v:48.63 
n:993 mse_avg:4.54 mse_y:6.39 mse_u:0.80 mse_v:0.89 psnr_avg:41.56 psnr_y:40.08 psnr_u:49.08 psnr_v:48.63 
n:994 mse_avg:4.55 mse_y:6.39 mse_u:0.80 mse_v:0.89 psnr_avg:41.55 psnr_y:40.07 psnr_u:49.08 psnr_v:48.63 
n:995 mse_avg:4.54 mse_y:6.39 mse_u:0.80 mse_v:0.89 psnr_avg:41.56 psnr_y:40.08 psnr_u:49.08 psnr_v:48.63 
n:996 mse_avg:4.54 mse_y:6.38 mse_u:0.80 mse_v:0.89 psnr_avg:41.56 psnr_y:40.08 psnr_u:49.08 psnr_v:48.63 
n:997 mse_avg:4.53 mse_y:6.38 mse_u:0.80 mse_v:0.89 psnr_avg:41.57 psnr_y:40.08 psnr_u:49.08 psnr_v:48.64 
n:998 mse_avg:4.53 mse_y:6.37 mse_u:0.80 mse_v:0.89 psnr_avg:41.57 psnr_y:40.09 psnr_u:49.07 psnr_v:48.64 
n:999 mse_avg:4.52 mse_y:6.35 mse_u:0.81 mse_v:0.89 psnr_avg:41.58 psnr_y:40.10 psnr_u:49.04 psnr_v:48.63 
n:1000 mse_avg:4.53 mse_y:6.38 mse_u:0.80 mse_v:0.89 psnr_avg:41.57 psnr_y:40.08 psnr_u:49.08 psnr_v:48.64 
n:1001 mse_avg:4.19 mse_y:5.95 mse_u:0.65 mse_v:0.72 psnr_avg:41.91 psnr_y:40.39 psnr_u:50.01 psnr_v:49.57 
n:1002 mse_avg:4.19 mse_y:5.95 mse_u:0.65 mse_v:0.72 psnr_avg:41.90 psnr_y:40.39 psnr_u:49.97 psnr_v:49.54 
n:1003 mse_avg:4.20 mse_y:5.95 mse_u:0.66 mse_v:0.72 psnr_avg:41.90 psnr_y:40.39 psnr_u:49.95 psnr_v:49.53 
n:1004 mse_avg:4.24 mse_y:6.01 mse_u:0.67 mse_v:0.74 psnr_avg:41.85 psnr_y:40.34 psnr_u:49.87 psnr_v:49.45 
n:1005 mse_avg:4.31 mse_y:6.10 mse_u:0.70 mse_v:0.76 psnr_avg:41.79 psnr_y:40.28 psnr_u:49.67 psnr_v:49.31 
n:1006 mse_avg:4.36 mse_y:6.16 mse_u:0.71 mse_v:0.77 psnr_avg:41.74 psnr_y:40.23 psnr_u:49.59 psnr_v:49.27 
n:1007 mse_avg:4.39 mse_y:6.21 mse_u:0.74 mse_v:0.79 psnr_avg:41.70 psnr_y:40.20 psnr_u:49.45 psnr_v:49.14 
n:1008 mse_avg:4.41 mse_y:6.24 mse_u:0.74 mse_v:0.79 psnr_avg:41.69 psnr_y:40.18 psnr_u:49.46 psnr_v:49.17 
n:1009 mse_avg:4.43 mse_y:6.27 mse_u:0.74 mse_v:0.79 psnr_avg:41.66 psnr_y:40.16 psnr_u:49.42 psnr_v:49.15 
n:1010 mse_avg:4.45 mse_y:6.29 mse_u:0.75 mse_v:0.79 psnr_avg:41.65 psnr_y:40.14 psnr_u:49.39 psnr_v:49.13 
n:1011 mse_avg:4.46 mse_y:6.30 mse_u:0.75 mse_v:0.79 psnr_avg:41.64 psnr_y:40.14 psnr_u:49.38 psnr_v:49.15 
n:1012 mse_avg:4.46 mse_y:6.31 mse_u:0.76 mse_v:0.79 psnr_avg:41.63 psnr_y:40.13 psnr_u:49.35 psnr_v:49.14 
n:1013 mse_avg:4.47 mse_y:6.32 mse_u:0.75 mse_v:0.79 psnr_avg:41.63 psnr_y:40.12 psnr_u:49.37 psnr_v:49.14 
n:1014 mse_avg:4.47 mse_y:6.32 mse_u:0.75 mse_v:0.79 psnr_avg:41.63 psnr_y:40.13 psnr_u:49.37 psnr_v:49.15 
n:1015 mse_avg:4.46 mse_y:6.31 mse_u:0.75 mse_v:0.79 psnr_avg:41.63 psnr_y:40.13 psnr_u:49.37 psnr_v:49.15 
n:1016 mse_avg:4.46 mse_y:6.31 mse_u:0.75 mse_v:0.79 psnr_avg:41.63 psnr_y:40.13 psnr_u:49.37 psnr_v:49.15 
n:1017 mse_avg:4.46 mse_y:6.31 mse_u:0.75 mse_v:0.79 psnr_avg:41.63 psnr_y:40.13 psnr_u:49.37 psnr_v:49.15 
n:1018 mse_avg:4.47 mse_y:6.32 mse_u:0.75 mse_v:0.79 psnr_avg:41.63 psnr_y:40.13 psnr_u:49.36 psnr_v:49.14 
n:1019 mse_avg:4.49 mse_y:6.35 mse_u:0.75 mse_v:0.79 psnr_avg:41.61 psnr_y:40.10 psnr_u:49.35 psnr_v:49.14 
n:1020 mse_avg:4.51 mse_y:6.37 mse_u:0.76 mse_v:0.80 psnr_avg:41.59 psnr_y:40.09 psnr_u:49.33 psnr_v:49.12 
n:1021 mse_avg:4.49 mse_y:6.35 mse_u:0.76 mse_v:0.80 psnr_avg:41.60 psnr_y:40.10 psnr_u:49.31 psnr_v:49.12 
n:1022 mse_avg:4.50 mse_y:6.37 mse_u:0.76 mse_v:0.80 psnr_avg:41.60 psnr_y:40.09 psnr_u:49.32 psnr_v:49.11 
n:1023 mse_avg:4.50 mse_y:6.36 mse_u:0.76 mse_v:0.80 psnr_avg:41.60 psnr_y:40.09 psnr_u:49.33 psnr_v:49.12 
n:1024 mse_avg:4.50 mse_y:6.36 mse_u:0.76 mse_v:0.80 psnr_avg:41.60 psnr_y:40.09 psnr_u:49.33 psnr_v:49.12 
n:1025 mse_avg:4.50 mse_y:6.36 mse_u:0.76 mse_v:0.80 psnr_avg:41.60 psnr_y:40.09 psnr_u:49.32 psnr_v:49.13 
n:1026 mse_avg:4.27 mse_y:6.04 mse_u:0.68 mse_v:0.74 psnr_avg:41.83 psnr_y:40.32 psnr_u:49.78 psnr_v:49.41 
n:1027 mse_avg:4.28 mse_y:6.06 mse_u:0.69 mse_v:0.75 psnr_avg:41.81 psnr_y:40.30 psnr_u:49.77 psnr_v:49.39 
n:1028 mse_avg:4.29 mse_y:6.08 mse_u:0.69 mse_v:0.75 psnr_avg:41.80 psnr_y:40.29 psnr_u:49.73 psnr_v:49.37 
n:1029 mse_avg:4.29 mse_y:6.07 mse_u:0.71 mse_v:0.76 psnr_avg:41.81 psnr_y:40.30 psnr_u:49.64 psnr_v:49.31 
n:1030 mse_avg:4.38 mse_y:6.19 mse_u:0.73 mse_v:0.78 psnr_avg:41.72 psnr_y:40.22 psnr_u:49.49 psnr_v:49.22 
n:1031 mse_avg:4.41 mse_y:6.24 mse_u:0.74 mse_v:0.79 psnr_avg:41.68 psnr_y:40.18 psnr_u:49.41 psnr_v:49.18 
n:1032 mse_avg:4.45 mse_y:6.29 mse_u:0.76 mse_v:0.81 psnr_avg:41.64 psnr_y:40.15 psnr_u:49.34 psnr_v:49.06 
n:1033 mse_avg:4.49 mse_y:6.35 mse_u:0.76 mse_v:0.80 psnr_avg:41.60 psnr_y:40.10 psnr_u:49.32 psnr_v:49.09 
n:1034 mse_avg:4.50 mse_y:6.36 mse_u:0.77 mse_v:0.80 psnr_avg:41.59 psnr_y:40.09 psnr_u:49.26 psnr_v:49.08 
n:1035 mse_avg:4.52 mse_y:6.38 mse_u:0.77 mse_v:0.80 psnr_avg:41.58 psnr_y:40.08 psnr_u:49.26 psnr_v:49.09 
n:1036 mse_avg:4.51 mse_y:6.37 mse_u:0.77 mse_v:0.80 psnr_avg:41.59 psnr_y:40.09 psnr_u:49.25 psnr_v:49.09 
n:1037 mse_avg:4.51 mse_y:6.38 mse_u:0.77 mse_v:0.80 psnr_avg:41.58 psnr_y:40.08 psnr_u:49.27 psnr_v:49.09 
n:1038 mse_avg:4.51 mse_y:6.38 mse_u:0.77 mse_v:0.80 psnr_avg:41.59 psnr_y:40.08 psnr_u:49.27 psnr_v:49.09 
n:1039 mse_avg:4.51 mse_y:6.38 mse_u:0.77 mse_v:0.80 psnr_avg:41.59 psnr_y:40.09 psnr_u:49.27 psnr_v:49.09 
n:1040 mse_avg:4.51 mse_y:6.38 mse_u:0.77 mse_v:0.80 psnr_avg:41.58 psnr_y:40.08 psnr_u:49.27 psnr_v:49.09 
n:1041 mse_avg:4.51 mse_y:6.37 mse_u:0.77 mse_v:0.80 psnr_avg:41.59 psnr_y:40.09 psnr_u:49.27 psnr_v:49.09 
n:1042 mse_avg:4.52 mse_y:6.38 mse_u:0.77 mse_v:0.80 psnr_avg:41.58 psnr_y:40.08 psnr_u:49.27 psnr_v:49.09 
n:1043 mse_avg:4.51 mse_y:6.38 mse_u:0.77 mse_v:0.80 psnr_avg:41.58 psnr_y:40.08 psnr_u:49.27 psnr_v:49.08 
n:1044 mse_avg:4.52 mse_y:6.39 mse_u:0.77 mse_v:0.80 psnr_avg:41.58 psnr_y:40.08 psnr_u:49.27 psnr_v:49.09 
n:1045 mse_avg:4.52 mse_y:6.38 mse_u:0.77 mse_v:0.80 psnr_avg:41.58 psnr_y:40.08 psnr_u:49.27 psnr_v:49.08 
n:1046 mse_avg:4.51 mse_y:6.37 mse_u:0.77 mse_v:0.80 psnr_avg:41.59 psnr_y:40.09 psnr_u:49.26 psnr_v:49.08 
n:1047 mse_avg:4.52 mse_y:6.38 mse_u:0.77 mse_v:0.80 psnr_avg:41.58 psnr_y:40.08 psnr_u:49.27 psnr_v:49.09 
n:1048 mse_avg:4.51 mse_y:6.38 mse_u:0.77 mse_v:0.80 psnr_avg:41.59 psnr_y:40.09 psnr_u:49.27 psnr_v:49.09 
n:1049 mse_avg:4.51 mse_y:6.38 mse_u:0.77 mse_v:0.80 psnr_avg:41.59 psnr_y:40.09 psnr_u:49.27 psnr_v:49.10 
n:1050 mse_avg:4.51 mse_y:6.38 mse_u:0.77 mse_v:0.80 psnr_avg:41.59 psnr_y:40.08 psnr_u:49.27 psnr_v:49.10 
n:1051 mse_avg:4.26 mse_y:6.03 mse_u:0.72 mse_v:0.74 psnr_avg:41.83 psnr_y:40.33 psnr_u:49.59 psnr_v:49.44 
n:1052 mse_avg:4.28 mse_y:6.06 mse_u:0.72 mse_v:0.74 psnr_avg:41.82 psnr_y:40.31 psnr_u:49.58 psnr_v:49.41 
n:1053 mse_avg:4.32 mse_y:6.11 mse_u:0.73 mse_v:0.75 psnr_avg:41.77 psnr_y:40.27 psnr_u:49.47 psnr_v:49.39 
n:1054 mse_avg:4.40 mse_y:6.21 mse_u:0.76 mse_v:0.77 psnr_avg:41.70 psnr_y:40.20 psnr_u:49.32 psnr_v:49.28 
n:1055 mse_avg:4.48 mse_y:6.33 mse_u:0.79 mse_v:0.79 psnr_avg:41.62 psnr_y:40.12 psnr_u:49.15 psnr_v:49.17 
n:1056 mse_avg:4.55 mse_y:6.42 mse_u:0.81 mse_v:0.80 psnr_avg:41.55 psnr_y:40.06 psnr_u:49.05 psnr_v:49.10 
n:1057 mse_avg:4.57 mse_y:6.44 mse_u:0.82 mse_v:0.82 psnr_avg:41.53 psnr_y:40.04 psnr_u:48.99 psnr_v:49.01 
n:1058 mse_avg:4.60 mse_y:6.49 mse_u:0.82 mse_v:0.82 psnr_avg:41.50 psnr_y:40.01 psnr_u:48.97 psnr_v:48.97 
n:1059 mse_avg:4.64 mse_y:6.54 mse_u:0.84 mse_v:0.83 psnr_avg:41.47 psnr_y:39.98 psnr_u:48.89 psnr_v:48.95 
n:1060 mse_avg:4.68 mse_y:6.59 mse_u:0.85 mse_v:0.83 psnr_avg:41.43 psnr_y:39.94 psnr_u:48.85 psnr_v:48.94 
n:1061 mse_avg:4.69 mse_y:6.62 mse_u:0.84 mse_v:0.83 psnr_avg:41.42 psnr_y:39.92 psnr_u:48.86 psnr_v:48.96 
n:1062 mse_avg:4.69 mse_y:6.62 mse_u:0.85 mse_v:0.83 psnr_avg:41.42 psnr_y:39.92 psnr_u:48.86 psnr_v:48.96 
n:1063 mse_avg:4.70 mse_y:6.63 mse_u:0.85 mse_v:0.83 psnr_avg:41.41 psnr_y:39.92 psnr_u:48.85 psnr_v:48.97 
n:1064 mse_avg:4.70 mse_y:6.63 mse_u:0.85 mse_v:0.83 psnr_avg:41.41 psnr_y:39.92 psnr_u:48.85 psnr_v:48.96 
n:1065 mse_avg:4.70 mse_y:6.64 mse_u:0.85 mse_v:0.83 psnr_avg:41.41 psnr_y:39.91 psnr_u:48.85 psnr_v:48.96 
n:1066 mse_avg:4.71 mse_y:6.64 mse_u:0.85 mse_v:0.83 psnr_avg:41.40 psnr_y:39.91 psnr_u:48.83 psnr_v:48.96 
n:1067 mse_avg:4.72 mse_y:6.65 mse_u:0.86 mse_v:0.83 psnr_avg:41.40 psnr_y:39.90 psnr_u:48.80 psnr_v:48.95 
n:1068 mse_avg:4.78 mse_y:6.74 mse_u:0.88 mse_v:0.84 psnr_avg:41.34 psnr_y:39.84 psnr_u:48.69 psnr_v:48.91 
n:1069 mse_avg:4.81 mse_y:6.78 mse_u:0.89 mse_v:0.84 psnr_avg:41.31 psnr_y:39.82 psnr_u:48.64 psnr_v:48.89 
n:1070 mse_avg:4.83 mse_y:6.81 mse_u:0.89 mse_v:0.84 psnr_avg:41.29 psnr_y:39.80 psnr_u:48.63 psnr_v:48.89 
n:1071 mse_avg:4.84 mse_y:6.83 mse_u:0.90 mse_v:0.84 psnr_avg:41.28 psnr_y:39.79 psnr_u:48.60 psnr_v:48.89 
n:1072 mse_avg:4.85 mse_y:6.84 mse_u:0.90 mse_v:0.84 psnr_avg:41.27 psnr_y:39.78 psnr_u:48.60 psnr_v:48.88 
n:1073 mse_avg:4.85 mse_y:6.84 mse_u:0.90 mse_v:0.84 psnr_avg:41.27 psnr_y:39.78 psnr_u:48.58 psnr_v:48.87 
n:1074 mse_avg:4.85 mse_y:6.84 mse_u:0.90 mse_v:0.84 psnr_avg:41.27 psnr_y:39.78 psnr_u:48.57 psnr_v:48.86 
n:1075 mse_avg:4.87 mse_y:6.86 mse_u:0.91 mse_v:0.85 psnr_avg:41.26 psnr_y:39.77 psnr_u:48.55 psnr_v:48.85 
n:1076 mse_avg:4.64 mse_y:6.56 mse_u:0.83 mse_v:0.80 psnr_avg:41.46 psnr_y:39.96 psnr_u:48.94 psnr_v:49.07 
n:1077 mse_avg:4.64 mse_y:6.56 mse_u:0.83 mse_v:0.81 psnr_avg:41.46 psnr_y:39.96 psnr_u:48.92 psnr_v:49.07 
n:1078 mse_avg:4.63 mse_y:6.54 mse_u:0.84 mse_v:0.81 psnr_avg:41.47 psnr_y:39.98 psnr_u:48.89 psnr_v:49.06 
n:1079 mse_avg:4.65 mse_y:6.56 mse_u:0.86 mse_v:0.82 psnr_avg:41.46 psnr_y:39.96 psnr_u:48.80 psnr_v:49.01 
n:1080 mse_avg:4.74 mse_y:6.67 mse_u:0.88 mse_v:0.84 psnr_avg:41.38 psnr_y:39.89 psnr_u:48.67 psnr_v:48.90 
n:1081 mse_avg:4.77 mse_y:6.71 mse_u:0.89 mse_v:0.84 psnr_avg:41.35 psnr_y:39.86 psnr_u:48.63 psnr_v:48.88 
n:1082 mse_avg:4.80 mse_y:6.76 mse_u:0.91 mse_v:0.86 psnr_avg:41.32 psnr_y:39.83 psnr_u:48.56 psnr_v:48.78 
n:1083 mse_avg:4.83 mse_y:6.80 mse_u:0.92 mse_v:0.86 psnr_avg:41.29 psnr_y:39.81 psnr_u:48.50 psnr_v:48.78 
n:1084 mse_avg:4.85 mse_y:6.83 mse_u:0.93 mse_v:0.87 psnr_avg:41.27 psnr_y:39.79 psnr_u:48.43 psnr_v:48.73 
n:1085 mse_avg:4.86 mse_y:6.84 mse_u:0.93 mse_v:0.87 psnr_avg:41.27 psnr_y:39.78 psnr_u:48.45 psnr_v:48.74 
n:1086 mse_avg:4.87 mse_y:6.85 mse_u:0.93 mse_v:0.87 psnr_avg:41.26 psnr_y:39.77 psnr_u:48.43 psnr_v:48.74 
n:1087 mse_avg:4.87 mse_y:6.86 mse_u:0.92 mse_v:0.86 psnr_avg:41.25 psnr_y:39.77 psnr_u:48.47 psnr_v:48.77 
n:1088 mse_avg:4.86 mse_y:6.85 mse_u:0.92 mse_v:0.86 psnr_avg:41.26 psnr_y:39.77 psnr_u:48.47 psnr_v:48.78 
n:1089 mse_avg:4.86 mse_y:6.85 mse_u:0.92 mse_v:0.86 psnr_avg:41.26 psnr_y:39.77 psnr_u:48.48 psnr_v:48.79 
n:1090 mse_avg:4.87 mse_y:6.86 mse_u:0.92 mse_v:0.86 psnr_avg:41.26 psnr_y:39.77 psnr_u:48.48 psnr_v:48.79 
n:1091 mse_avg:4.86 mse_y:6.85 mse_u:0.92 mse_v:0.86 psnr_avg:41.26 psnr_y:39.78 psnr_u:48.47 psnr_v:48.79 
n:1092 mse_avg:4.86 mse_y:6.85 mse_u:0.92 mse_v:0.86 psnr_avg:41.26 psnr_y:39.78 psnr_u:48.47 psnr_v:48.79 
n:1093 mse_avg:4.86 mse_y:6.85 mse_u:0.92 mse_v:0.86 psnr_avg:41.26 psnr_y:39.77 psnr_u:48.48 psnr_v:48.79 
n:1094 mse_avg:4.87 mse_y:6.86 mse_u:0.92 mse_v:0.86 psnr_avg:41.25 psnr_y:39.77 psnr_u:48.48 psnr_v:48.79 
n:1095 mse_avg:4.86 mse_y:6.85 mse_u:0.92 mse_v:0.86 psnr_avg:41.26 psnr_y:39.77 psnr_u:48.48 psnr_v:48.80 
n:1096 mse_avg:4.87 mse_y:6.85 mse_u:0.92 mse_v:0.86 psnr_avg:41.26 psnr_y:39.77 psnr_u:48.48 psnr_v:48.80 
n:1097 mse_avg:4.87 mse_y:6.86 mse_u:0.92 mse_v:0.86 psnr_avg:41.26 psnr_y:39.77 psnr_u:48.48 psnr_v:48.80 
n:1098 mse_avg:4.87 mse_y:6.86 mse_u:0.92 mse_v:0.86 psnr_avg:41.25 psnr_y:39.77 psnr_u:48.49 psnr_v:48.80 
n:1099 mse_avg:4.86 mse_y:6.85 mse_u:0.92 mse_v:0.86 psnr_avg:41.26 psnr_y:39.78 psnr_u:48.49 psnr_v:48.80 
n:1100 mse_avg:4.86 mse_y:6.85 mse_u:0.92 mse_v:0.86 psnr_avg:41.26 psnr_y:39.78 psnr_u:48.49 psnr_v:48.80 
n:1101 mse_avg:4.62 mse_y:6.52 mse_u:0.84 mse_v:0.81 psnr_avg:41.49 psnr_y:39.99 psnr_u:48.89 psnr_v:49.07 
n:1102 mse_avg:4.63 mse_y:6.53 mse_u:0.84 mse_v:0.81 psnr_avg:41.48 psnr_y:39.98 psnr_u:48.89 psnr_v:49.05 
n:1103 mse_avg:4.63 mse_y:6.54 mse_u:0.84 mse_v:0.81 psnr_avg:41.47 psnr_y:39.98 psnr_u:48.87 psnr_v:49.05 
n:1104 mse_avg:4.66 mse_y:6.57 mse_u:0.85 mse_v:0.82 psnr_avg:41.45 psnr_y:39.95 psnr_u:48.82 psnr_v:48.98 
n:1105 mse_avg:4.74 mse_y:6.67 mse_u:0.89 mse_v:0.84 psnr_avg:41.38 psnr_y:39.89 psnr_u:48.66 psnr_v:48.88 
n:1106 mse_avg:4.78 mse_y:6.74 mse_u:0.90 mse_v:0.85 psnr_avg:41.34 psnr_y:39.85 psnr_u:48.60 psnr_v:48.86 
n:1107 mse_avg:4.80 mse_y:6.76 mse_u:0.91 mse_v:0.87 psnr_avg:41.32 psnr_y:39.83 psnr_u:48.55 psnr_v:48.74 
n:1108 mse_avg:4.84 mse_y:6.82 mse_u:0.92 mse_v:0.86 psnr_avg:41.28 psnr_y:39.79 psnr_u:48.48 psnr_v:48.77 
n:1109 mse_avg:4.87 mse_y:6.86 mse_u:0.93 mse_v:0.87 psnr_avg:41.26 psnr_y:39.77 psnr_u:48.43 psnr_v:48.76 
n:1110 mse_avg:4.87 mse_y:6.86 mse_u:0.94 mse_v:0.87 psnr_avg:41.25 psnr_y:39.77 psnr_u:48.42 psnr_v:48.76 
n:1111 mse_avg:4.87 mse_y:6.85 mse_u:0.94 mse_v:0.87 psnr_avg:41.26 psnr_y:39.77 psnr_u:48.39 psnr_v:48.76 
n:1112 mse_avg:4.89 mse_y:6.88 mse_u:0.94 mse_v:0.86 psnr_avg:41.24 psnr_y:39.76 psnr_u:48.40 psnr_v:48.76 
n:1113 mse_avg:4.87 mse_y:6.86 mse_u:0.94 mse_v:0.86 psnr_avg:41.25 psnr_y:39.77 psnr_u:48.41 psnr_v:48.76 
n:1114 mse_avg:4.87 mse_y:6.86 mse_u:0.94 mse_v:0.86 psnr_avg:41.25 psnr_y:39.77 psnr_u:48.41 psnr_v:48.77 
n:1115 mse_avg:4.87 mse_y:6.86 mse_u:0.94 mse_v:0.86 psnr_avg:41.25 psnr_y:39.77 psnr_u:48.41 psnr_v:48.77 
n:1116 mse_avg:4.88 mse_y:6.88 mse_u:0.94 mse_v:0.86 psnr_avg:41.24 psnr_y:39.76 psnr_u:48.41 psnr_v:48.77 
n:1117 mse_avg:4.89 mse_y:6.88 mse_u:0.94 mse_v:0.86 psnr_avg:41.24 psnr_y:39.75 psnr_u:48.41 psnr_v:48.77 
n:1118 mse_avg:4.88 mse_y:6.87 mse_u:0.94 mse_v:0.86 psnr_avg:41.25 psnr_y:39.76 psnr_u:48.41 psnr_v:48.77 
n:1119 mse_avg:4.87 mse_y:6.86 mse_u:0.94 mse_v:0.86 psnr_avg:41.25 psnr_y:39.77 psnr_u:48.41 psnr_v:48.77 
n:1120 mse_avg:4.88 mse_y:6.87 mse_u:0.94 mse_v:0.86 psnr_avg:41.25 psnr_y:39.76 psnr_u:48.41 psnr_v:48.77 
n:1121 mse_avg:4.89 mse_y:6.88 mse_u:0.94 mse_v:0.86 psnr_avg:41.24 psnr_y:39.75 psnr_u:48.41 psnr_v:48.77 
n:1122 mse_avg:4.89 mse_y:6.88 mse_u:0.94 mse_v:0.86 psnr_avg:41.24 psnr_y:39.75 psnr_u:48.41 psnr_v:48.77 
n:1123 mse_avg:4.88 mse_y:6.87 mse_u:0.94 mse_v:0.86 psnr_avg:41.25 psnr_y:39.76 psnr_u:48.41 psnr_v:48.77 
n:1124 mse_avg:4.88 mse_y:6.86 mse_u:0.94 mse_v:0.86 psnr_avg:41.25 psnr_y:39.77 psnr_u:48.41 psnr_v:48.77 
n:1125 mse_avg:4.88 mse_y:6.86 mse_u:0.94 mse_v:0.86 psnr_avg:41.25 psnr_y:39.77 psnr_u:48.42 psnr_v:48.77 
n:1126 mse_avg:4.62 mse_y:6.52 mse_u:0.86 mse_v:0.81 psnr_avg:41.48 psnr_y:39.99 psnr_u:48.80 psnr_v:49.06 
n:1127 mse_avg:4.64 mse_y:6.54 mse_u:0.86 mse_v:0.81 psnr_avg:41.47 psnr_y:39.97 psnr_u:48.80 psnr_v:49.04 
n:1128 mse_avg:4.64 mse_y:6.55 mse_u:0.86 mse_v:0.81 psnr_avg:41.46 psnr_y:39.97 psnr_u:48.79 psnr_v:49.04 
n:1129 mse_avg:4.67 mse_y:6.58 mse_u:0.87 mse_v:0.82 psnr_avg:41.44 psnr_y:39.95 psnr_u:48.72 psnr_v:48.98 
n:1130 mse_avg:4.75 mse_y:6.69 mse_u:0.90 mse_v:0.85 psnr_avg:41.37 psnr_y:39.88 psnr_u:48.60 psnr_v:48.85 
n:1131 mse_avg:4.78 mse_y:6.73 mse_u:0.91 mse_v:0.85 psnr_avg:41.34 psnr_y:39.85 psnr_u:48.55 psnr_v:48.83 
n:1132 mse_avg:4.82 mse_y:6.77 mse_u:0.93 mse_v:0.88 psnr_avg:41.30 psnr_y:39.82 psnr_u:48.46 psnr_v:48.71 
n:1133 mse_avg:4.85 mse_y:6.82 mse_u:0.94 mse_v:0.88 psnr_avg:41.27 psnr_y:39.79 psnr_u:48.40 psnr_v:48.71 
n:1134 mse_avg:4.88 mse_y:6.87 mse_u:0.95 mse_v:0.88 psnr_avg:41.24 psnr_y:39.76 psnr_u:48.34 psnr_v:48.69 
n:1135 mse_avg:4.89 mse_y:6.87 mse_u:0.95 mse_v:0.88 psnr_avg:41.24 psnr_y:39.76 psnr_u:48.35 psnr_v:48.71 
n:1136 mse_avg:4.89 mse_y:6.88 mse_u:0.95 mse_v:0.87 psnr_avg:41.23 psnr_y:39.75 psnr_u:48.34 psnr_v:48.72 
n:1137 mse_avg:4.90 mse_y:6.89 mse_u:0.96 mse_v:0.87 psnr_avg:41.23 psnr_y:39.75 psnr_u:48.32 psnr_v:48.72 
n:1138 mse_avg:4.90 mse_y:6.90 mse_u:0.96 mse_v:0.87 psnr_avg:41.23 psnr_y:39.74 psnr_u:48.30 psnr_v:48.72 
n:1139 mse_avg:4.92 mse_y:6.92 mse_u:0.96 mse_v:0.87 psnr_avg:41.21 psnr_y:39.73 psnr_u:48.32 psnr_v:48.72 
n:1140 mse_avg:4.91 mse_y:6.91 mse_u:0.96 mse_v:0.87 psnr_avg:41.22 psnr_y:39.73 psnr_u:48.32 psnr_v:48.72 
n:1141 mse_avg:4.92 mse_y:6.92 mse_u:0.96 mse_v:0.87 psnr_avg:41.21 psnr_y:39.73 psnr_u:48.32 psnr_v:48.71 
n:1142 mse_avg:4.91 mse_y:6.91 mse_u:0.96 mse_v:0.87 psnr_avg:41.22 psnr_y:39.73 psnr_u:48.32 psnr_v:48.72 
n:1143 mse_avg:4.91 mse_y:6.91 mse_u:0.96 mse_v:0.87 psnr_avg:41.22 psnr_y:39.73 psnr_u:48.32 psnr_v:48.72 
n:1144 mse_avg:4.91 mse_y:6.91 mse_u:0.96 mse_v:0.87 psnr_avg:41.22 psnr_y:39.74 psnr_u:48.31 psnr_v:48.71 
n:1145 mse_avg:4.92 mse_y:6.92 mse_u:0.96 mse_v:0.87 psnr_avg:41.21 psnr_y:39.73 psnr_u:48.30 psnr_v:48.72 
n:1146 mse_avg:4.94 mse_y:6.95 mse_u:0.96 mse_v:0.87 psnr_avg:41.20 psnr_y:39.71 psnr_u:48.30 psnr_v:48.71 
n:1147 mse_avg:4.93 mse_y:6.93 mse_u:0.96 mse_v:0.87 psnr_avg:41.21 psnr_y:39.72 psnr_u:48.31 psnr_v:48.71 
n:1148 mse_avg:4.92 mse_y:6.92 mse_u:0.96 mse_v:0.87 psnr_avg:41.21 psnr_y:39.73 psnr_u:48.31 psnr_v:48.71 
n:1149 mse_avg:4.92 mse_y:6.92 mse_u:0.96 mse_v:0.87 psnr_avg:41.21 psnr_y:39.73 psnr_u:48.31 psnr_v:48.72 
